Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,Field 13,Value 13,Units 13,Field 14,Value 14,Units 14,Field 15,Value 15,Units 15,Field 16,Value 16,Units 16,Field 17,Value 17,Units 17,Field 18,Value 18,Units 18,
Definition,0,file_id,type,1,,time_created,1,,manufacturer,1,,product,1,,product_name,20,,
Data,0,file_id,type,"4",,time_created,"1004259477",,manufacturer,"23",,product,"23",,product_name,"Suunto Ambit3 Sport",,
Definition,1,record,timestamp,1,,position_lat,1,,position_long,1,,,,,,,,
Definition,2,record,timestamp,1,,distance,1,,altitude,1,,speed,1,,vertical_speed,1,,
Definition,3,record,timestamp,1,,position_lat,1,,position_long,1,,distance,1,,altitude,1,,speed,1,,vertical_speed,1,,
Definition,4,event,event,1,,timestamp,1,,event_type,1,,data,1,,,,,,,,,,,
Definition,5,session,timestamp,1,,start_time,1,,event,1,,event_type,1,,sport,1,,avg_speed,1,,max_speed,1,,total_timer_time,1,,total_elapsed_time,1,,total_distance,1,,max_altitude,1,,min_altitude,1,,total_ascent,1,,total_descent,1,,
Data,1,record,timestamp,"1004255194",s,position_lat,"640245437",semicircles,position_long,"-12113268",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255199",s,position_lat,"640245795",semicircles,position_long,"-12115332",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255200",s,distance,"3307.0",m,altitude,"4.0",m,speed,"2.29",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"2.29",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255204",s,position_lat,"640246010",semicircles,position_long,"-12117157",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1004255210",s,position_lat,"640246105",semicircles,position_long,"-12119054",semicircles,distance,"3328.0",m,altitude,"4.0",m,speed,"2.23",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"2.23",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255216",s,position_lat,"640246427",semicircles,position_long,"-12121035",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255220",s,distance,"3339.0",m,altitude,"4.0",m,speed,"2.03",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"2.03",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255221",s,position_lat,"640246890",semicircles,position_long,"-12122976",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255225",s,position_lat,"640247189",semicircles,position_long,"-12124765",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255228",s,position_lat,"640247630",semicircles,position_long,"-12126507",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255230",s,distance,"3371.0",m,altitude,"5.0",m,speed,"2.26",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"2.26",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255231",s,position_lat,"640248024",semicircles,position_long,"-12128285",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255236",s,position_lat,"640248334",semicircles,position_long,"-12130194",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255240",s,distance,"3393.0",m,altitude,"4.0",m,speed,"2.63",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"2.63",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255241",s,position_lat,"640248775",semicircles,position_long,"-12131900",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255246",s,position_lat,"640249193",semicircles,position_long,"-12133761",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255250",s,distance,"3414.0",m,altitude,"4.0",m,speed,"2.33",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"2.33",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255251",s,position_lat,"640249789",semicircles,position_long,"-12135718",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255255",s,position_lat,"640250231",semicircles,position_long,"-12137483",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255260",s,distance,"3437.0",m,altitude,"3.0",m,speed,"2.37",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"3.0",m,enhanced_speed,"2.37",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255270",s,distance,"3437.0",m,altitude,"3.0",m,speed,"2.02",m/s,vertical_speed,"-0.05",m/s,enhanced_altitude,"3.0",m,enhanced_speed,"2.02",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255274",s,position_lat,"640250314",semicircles,position_long,"-12135276",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255279",s,position_lat,"640250028",semicircles,position_long,"-12133308",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255280",s,distance,"3460.0",m,altitude,"5.0",m,speed,"2.03",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"2.03",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255283",s,position_lat,"640250001",semicircles,position_long,"-12131223",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255287",s,position_lat,"640250036",semicircles,position_long,"-12129338",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255290",s,distance,"3482.0",m,altitude,"5.0",m,speed,"2.45",m/s,vertical_speed,"0.03",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"2.45",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255292",s,position_lat,"640249774",semicircles,position_long,"-12127060",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255296",s,position_lat,"640249416",semicircles,position_long,"-12125175",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255300",s,distance,"3506.0",m,altitude,"5.0",m,speed,"2.5",m/s,vertical_speed,"0.05",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"2.5",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255301",s,position_lat,"640248986",semicircles,position_long,"-12123337",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255306",s,position_lat,"640248426",semicircles,position_long,"-12121596",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255310",s,distance,"3528.0",m,altitude,"5.0",m,speed,"2.38",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"2.38",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255311",s,position_lat,"640247841",semicircles,position_long,"-12119949",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255316",s,position_lat,"640247316",semicircles,position_long,"-12118279",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255320",s,distance,"3549.0",m,altitude,"4.0",m,speed,"2.3",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"2.3",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255321",s,position_lat,"640246791",semicircles,position_long,"-12116334",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255326",s,position_lat,"640246326",semicircles,position_long,"-12114413",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1004255330",s,position_lat,"640246016",semicircles,position_long,"-12112648",semicircles,distance,"3582.0",m,altitude,"4.0",m,speed,"2.3",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"2.3",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255333",s,position_lat,"640245539",semicircles,position_long,"-12110500",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255337",s,position_lat,"640245169",semicircles,position_long,"-12108746",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255340",s,distance,"3605.0",m,altitude,"3.0",m,speed,"2.46",m/s,vertical_speed,"-0.05",m/s,enhanced_altitude,"3.0",m,enhanced_speed,"2.46",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255343",s,position_lat,"640244717",semicircles,position_long,"-12107046",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255348",s,position_lat,"640244156",semicircles,position_long,"-12105412",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255350",s,distance,"3626.0",m,altitude,"3.0",m,speed,"2.31",m/s,vertical_speed,"-0.05",m/s,enhanced_altitude,"3.0",m,enhanced_speed,"2.31",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255354",s,position_lat,"640243356",semicircles,position_long,"-12103921",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1004255360",s,position_lat,"640242593",semicircles,position_long,"-12102441",semicircles,distance,"3648.0",m,altitude,"3.0",m,speed,"2.11",m/s,vertical_speed,"-0.05",m/s,enhanced_altitude,"3.0",m,enhanced_speed,"2.11",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255365",s,position_lat,"640241865",semicircles,position_long,"-12100842",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255370",s,distance,"3659.0",m,altitude,"4.0",m,speed,"2.07",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"2.07",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255371",s,position_lat,"640241078",semicircles,position_long,"-12099292",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255376",s,position_lat,"640240529",semicircles,position_long,"-12097729",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255380",s,distance,"3680.0",m,altitude,"4.0",m,speed,"2.06",m/s,vertical_speed,"0.05",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"2.06",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255382",s,position_lat,"640239813",semicircles,position_long,"-12096023",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255388",s,position_lat,"640239121",semicircles,position_long,"-12094472",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255390",s,distance,"3703.0",m,altitude,"5.0",m,speed,"2.04",m/s,vertical_speed,"0.08",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"2.04",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255394",s,position_lat,"640238537",semicircles,position_long,"-12092789",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255398",s,position_lat,"640238191",semicircles,position_long,"-12091012",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255400",s,distance,"3724.0",m,altitude,"5.0",m,speed,"2.01",m/s,vertical_speed,"0.05",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"2.01",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255402",s,position_lat,"640237922",semicircles,position_long,"-12088905",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255405",s,position_lat,"640237695",semicircles,position_long,"-12086805",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255408",s,position_lat,"640237481",semicircles,position_long,"-12084872",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255410",s,distance,"3758.0",m,altitude,"4.0",m,speed,"3.38",m/s,vertical_speed,"0.0",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"3.38",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255411",s,position_lat,"640236956",semicircles,position_long,"-12082904",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255420",s,distance,"3770.0",m,altitude,"4.0",m,speed,"3.06",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"3.06",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255428",s,position_lat,"640236669",semicircles,position_long,"-12084705",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255430",s,distance,"3781.0",m,altitude,"3.0",m,speed,"1.62",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"3.0",m,enhanced_speed,"1.62",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255433",s,position_lat,"640237087",semicircles,position_long,"-12086471",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255437",s,position_lat,"640237588",semicircles,position_long,"-12088595",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1004255440",s,position_lat,"640238137",semicircles,position_long,"-12090551",semicircles,distance,"3816.0",m,altitude,"3.0",m,speed,"2.48",m/s,vertical_speed,"-0.06",m/s,enhanced_altitude,"3.0",m,enhanced_speed,"2.48",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255442",s,position_lat,"640238745",semicircles,position_long,"-12092174",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255444",s,position_lat,"640239413",semicircles,position_long,"-12094130",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255446",s,position_lat,"640240070",semicircles,position_long,"-12096278",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255448",s,position_lat,"640240606",semicircles,position_long,"-12098115",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255450",s,distance,"3863.0",m,altitude,"3.0",m,speed,"5.34",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"3.0",m,enhanced_speed,"5.34",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255452",s,position_lat,"640241108",semicircles,position_long,"-12100143",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255458",s,position_lat,"640241406",semicircles,position_long,"-12102028",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255460",s,distance,"3886.0",m,altitude,"4.0",m,speed,"2.88",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"2.88",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255464",s,position_lat,"640241701",semicircles,position_long,"-12104159",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255468",s,position_lat,"640242237",semicircles,position_long,"-12105937",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255470",s,distance,"3910.0",m,altitude,"5.0",m,speed,"2.35",m/s,vertical_speed,"0.03",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"2.35",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255473",s,position_lat,"640242774",semicircles,position_long,"-12107917",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255478",s,position_lat,"640243335",semicircles,position_long,"-12110089",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255480",s,distance,"3935.0",m,altitude,"5.0",m,speed,"2.48",m/s,vertical_speed,"0.05",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"2.48",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255481",s,position_lat,"640243764",semicircles,position_long,"-12112129",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255486",s,position_lat,"640244337",semicircles,position_long,"-12114109",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255489",s,position_lat,"640244993",semicircles,position_long,"-12115684",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255490",s,distance,"3969.0",m,altitude,"5.0",m,speed,"2.57",m/s,vertical_speed,"0.03",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"2.57",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255493",s,position_lat,"640245864",semicircles,position_long,"-12117724",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255495",s,position_lat,"640246676",semicircles,position_long,"-12119728",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255497",s,position_lat,"640247618",semicircles,position_long,"-12122282",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255499",s,position_lat,"640248561",semicircles,position_long,"-12124787",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,3,record,timestamp,"1004255500",s,position_lat,"640249408",semicircles,position_long,"-12127185",semicircles,distance,"4030.0",m,altitude,"5.0",m,speed,"6.17",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"6.17",m/s,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255502",s,position_lat,"640250004",semicircles,position_long,"-12129189",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255505",s,position_lat,"640250446",semicircles,position_long,"-12130871",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255510",s,distance,"4068.0",m,altitude,"5.0",m,speed,"4.86",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"4.86",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255512",s,position_lat,"640251042",semicircles,position_long,"-12132709",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255517",s,position_lat,"640251436",semicircles,position_long,"-12134522",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255520",s,distance,"4090.0",m,altitude,"4.0",m,speed,"2.13",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"2.13",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255522",s,position_lat,"640252104",semicircles,position_long,"-12136365",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255526",s,position_lat,"640252760",semicircles,position_long,"-12137976",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255530",s,distance,"4113.0",m,altitude,"4.0",m,speed,"2.51",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"2.51",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255531",s,position_lat,"640253321",semicircles,position_long,"-12139587",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255540",s,distance,"4123.0",m,altitude,"4.0",m,speed,"2.2",m/s,vertical_speed,"-0.03",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"2.2",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255550",s,distance,"4123.0",m,altitude,"3.0",m,speed,"0.37",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"3.0",m,enhanced_speed,"0.37",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255560",s,distance,"4123.0",m,altitude,"4.0",m,speed,"0.0",m/s,vertical_speed,"-0.05",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255570",s,distance,"4123.0",m,altitude,"4.0",m,speed,"0.0",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255580",s,distance,"4123.0",m,altitude,"5.0",m,speed,"0.0",m/s,vertical_speed,"0.01",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"0.0",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255590",s,distance,"4123.0",m,altitude,"6.0",m,speed,"0.29",m/s,vertical_speed,"0.1",m/s,enhanced_altitude,"6.0",m,enhanced_speed,"0.29",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255593",s,position_lat,"640253410",semicircles,position_long,"-12137705",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255600",s,distance,"4133.0",m,altitude,"7.0",m,speed,"0.31",m/s,vertical_speed,"0.06",m/s,enhanced_altitude,"7.0",m,enhanced_speed,"0.31",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255610",s,distance,"4133.0",m,altitude,"4.0",m,speed,"0.34",m/s,vertical_speed,"0.03",m/s,enhanced_altitude,"4.0",m,enhanced_speed,"0.34",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255615",s,position_lat,"640253303",semicircles,position_long,"-12135892",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255620",s,distance,"4144.0",m,altitude,"3.0",m,speed,"0.35",m/s,vertical_speed,"-0.08",m/s,enhanced_altitude,"3.0",m,enhanced_speed,"0.35",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255622",s,position_lat,"640252826",semicircles,position_long,"-12134090",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255627",s,position_lat,"640252515",semicircles,position_long,"-12131943",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255630",s,distance,"4167.0",m,altitude,"3.0",m,speed,"2.26",m/s,vertical_speed,"-0.1",m/s,enhanced_altitude,"3.0",m,enhanced_speed,"2.26",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255631",s,position_lat,"640252169",semicircles,position_long,"-12129962",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255635",s,position_lat,"640251871",semicircles,position_long,"-12128077",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255638",s,position_lat,"640251549",semicircles,position_long,"-12125894",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255640",s,distance,"4201.0",m,altitude,"2.0",m,speed,"2.84",m/s,vertical_speed,"-0.06",m/s,enhanced_altitude,"2.0",m,enhanced_speed,"2.84",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255641",s,position_lat,"640251095",semicircles,position_long,"-12123603",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255644",s,position_lat,"640250713",semicircles,position_long,"-12121158",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255648",s,position_lat,"640250200",semicircles,position_long,"-12119189",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255650",s,distance,"4240.0",m,altitude,"3.0",m,speed,"3.83",m/s,vertical_speed,"-0.05",m/s,enhanced_altitude,"3.0",m,enhanced_speed,"3.83",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255653",s,position_lat,"640249556",semicircles,position_long,"-12117364",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255657",s,position_lat,"640248959",semicircles,position_long,"-12115538",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255660",s,distance,"4264.0",m,altitude,"3.0",m,speed,"2.9",m/s,vertical_speed,"-0.01",m/s,enhanced_altitude,"3.0",m,enhanced_speed,"2.9",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255663",s,position_lat,"640248386",semicircles,position_long,"-12113701",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255668",s,position_lat,"640247909",semicircles,position_long,"-12111959",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,2,record,timestamp,"1004255670",s,distance,"4286.0",m,altitude,"5.0",m,speed,"2.28",m/s,vertical_speed,"0.05",m/s,enhanced_altitude,"5.0",m,enhanced_speed,"2.28",m/s,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255673",s,position_lat,"640247325",semicircles,position_long,"-12110349",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data,1,record,timestamp,"1004255679",s,position_lat,"640246489",semicircles,position_long,"-12108881",semicircles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
